"","V1","V2"
"9595",8,18
"9596",98,NA
"9597",95,NA
"9598",NA,5
"9599",97,NA
"9600",95,NA
"9601",97,NA
"9602",96,NA
"9603",NA,13
"9604",95,NA
"9605",92,NA
"9606",13,18
"9607",102,NA
"9608",92,NA
"9609",97,NA
"9610",97,NA
"9611",98,NA
"9612",103,NA
"9613",32,34
"9614",98,NA
"9615",99,NA
"9616",99,NA
"9617",97,NA
"9618",99,NA
"9619",97,NA
"9620",95,NA
"9621",93,NA
"9622",97,NA
"9623",92,NA
"9624",98,NA
"9625",100,NA
"9626",96,NA
"9627",11,20
"9628",95,NA
"9629",99,NA
"9630",95,NA
"9631",97,NA
"9632",7,14
"9633",95,NA
"9634",103,NA
"9635",88,NA
"9636",88,NA
"9637",93,NA
"9638",61,74
"9639",97,NA
"9640",103,NA
"9641",95,NA
"9642",92,NA
"9643",27,35
"9644",75,84
"9645",97,NA
"9646",99,NA
"9647",95,NA
"9648",97,NA
"9649",96,NA
"9650",102,NA
"9651",98,NA
"9652",97,NA
"9653",96,NA
"9654",96,NA
"9655",96,NA
"9656",95,NA
"9657",88,NA
"9658",2,18
"9659",92,NA
"9660",93,NA
"9661",102,NA
"9662",99,NA
"9663",92,NA
"9664",95,NA
"9665",95,NA
"9666",95,NA
"9667",95,NA
"9668",95,NA
"9669",98,NA
"9670",96,NA
"9671",99,NA
"9672",96,NA
"9673",97,NA
"9674",13,18
"9675",95,NA
"9676",92,NA
"9677",97,NA
"9678",97,NA
"9679",97,NA
"9680",69,91
"9681",97,NA
"9682",97,NA
"9683",92,NA
"9684",103,NA
"9685",92,NA
"9686",97,NA
"9687",6,13
"9688",103,NA
"9689",102,NA
"9690",99,NA
"9691",32,40
"9692",97,NA
"9693",102,NA
"9694",96,NA
"9695",95,NA
"9696",NA,2
"9697",98,NA
"9698",88,93
"9699",96,NA
"9700",95,NA
"9701",97,NA
"9702",99,NA
"9703",NA,14
"9704",95,NA
"9705",98,NA
"9706",82,88
"9707",102,NA
"9708",92,NA
"9709",13,18
"9710",98,NA
"9711",95,NA
"9712",12,19
"9713",92,NA
"9714",99,NA
"9715",96,NA
"9716",98,NA
"9717",NA,13
"9718",77,NA
"9719",102,NA
"9720",95,NA
"9721",95,NA
"9722",96,NA
"9723",99,NA
"9724",92,NA
"9725",28,39
"9726",98,NA
"9727",95,NA
"9728",104,NA
"9729",97,NA
"9730",99,NA
"9731",95,NA
"9732",34,41
"9733",103,NA
"9734",95,NA
"9735",97,NA
"9736",NA,2
"9737",99,NA
"9738",92,NA
"9739",102,NA
"9740",78,91
"9741",99,NA
"9742",98,NA
"9743",95,NA
"9744",10,13
"9745",91,95
"9746",NA,18
"9747",99,NA
"9748",102,NA
"9749",11,18
"9750",96,NA
"9751",102,NA
"9752",76,89
"9753",95,NA
"9754",97,NA
"9755",95,NA
"9756",97,NA
"9757",97,NA
"9758",103,NA
"9759",92,NA
"9760",74,98
"9761",98,NA
"9762",92,NA
"9763",98,NA
"9764",98,NA
"9765",98,NA
"9766",99,NA
"9767",19,32
"9768",96,NA
"9769",97,NA
"9770",76,88
"9771",97,NA
"9772",92,NA
"9773",21,27
"9774",92,NA
"9775",95,NA
"9776",13,21
"9777",103,NA
"9778",92,NA
"9779",97,NA
"9780",92,NA
"9781",95,NA
"9782",99,NA
"9783",92,NA
"9784",12,21
"9785",96,NA
"9786",98,NA
"9787",97,NA
"9788",7,14
"9789",92,NA
"9790",99,NA
"9791",95,NA
"9792",93,NA
"9793",102,NA
"9794",88,96
"9795",92,NA
"9796",19,28
"9797",92,NA
"9798",95,NA
"9799",18,32
"9800",95,NA
"9801",92,NA
"9802",98,NA
"9803",97,NA
"9804",96,NA
"9805",98,NA
"9806",92,NA
"9807",102,NA
"9808",97,NA
"9809",103,NA
"9810",92,NA
"9811",103,NA
"9812",99,NA
"9813",99,NA
"9814",103,NA
"9815",93,NA
"9816",102,NA
"9817",96,NA
"9818",97,NA
"9819",98,NA
"9820",78,89
"9821",76,98
"9822",97,NA
"9823",103,NA
"9824",95,NA
"9825",96,NA
"9826",95,NA
"9827",99,NA
"9828",97,NA
"9829",97,NA
"9830",NA,5
"9831",95,NA
"9832",102,NA
"9833",2,14
"9834",96,NA
"9835",96,NA
"9836",92,NA
"9837",98,NA
"9838",95,NA
"9839",98,NA
"9840",95,NA
"9841",99,NA
"9842",81,NA
"9843",103,NA
"9844",95,NA
"9845",103,NA
"9846",92,NA
"9847",92,NA
"9848",95,NA
"9849",96,NA
"9850",95,NA
"9851",92,NA
"9852",102,NA
"9853",4,13
"9854",103,NA
"9855",100,NA
"9856",97,102
"9857",98,NA
"9858",92,NA
"9859",99,NA
"9860",102,NA
"9861",96,NA
"9862",98,NA
"9863",95,NA
"9864",97,NA
"9865",97,NA
"9866",102,NA
"9867",100,NA
"9868",103,NA
"9869",93,NA
"9870",103,NA
"9871",95,NA
"9872",92,NA
"9873",97,NA
"9874",96,NA
"9875",98,NA
"9876",99,NA
"9877",98,NA
"9878",97,NA
"9879",95,NA
"9880",7,21
"9881",102,NA
"9882",97,NA
"9883",78,NA
"9884",92,NA
"9885",3,12
"9886",98,NA
"9887",99,NA
"9888",95,NA
"9889",102,NA
"9890",91,95
"9891",97,NA
"9892",NA,10
"9893",2,13
"9894",97,NA
"9895",95,NA
"9896",99,NA
"9897",9,18
"9898",96,NA
"9899",98,NA
"9900",99,NA
"9901",92,NA
"9902",18,30
"9903",99,NA
"9904",97,NA
"9905",95,NA
"9906",99,NA
"9907",98,NA
"9908",98,NA
"9909",99,NA
"9910",92,NA
"9911",95,NA
"9912",96,NA
"9913",18,26
"9914",98,NA
"9915",95,NA
"9916",20,26
"9917",96,NA
"9918",74,82
"9919",100,NA
"9920",103,NA
"9921",96,NA
"9922",96,NA
"9923",102,NA
"9924",97,NA
"9925",103,NA
"9926",96,NA
"9927",98,NA
"9928",95,NA
"9929",92,NA
"9930",99,NA
"9931",11,18
"9932",NA,13
"9933",98,NA
"9934",103,NA
"9935",98,NA
"9936",82,84
"9937",92,NA
"9938",92,NA
"9939",103,NA
"9940",98,NA
"9941",93,NA
"9942",95,NA
"9943",95,NA
"9944",102,NA
"9945",96,NA
"9946",95,NA
"9947",96,NA
"9948",97,NA
"9949",97,NA
"9950",96,NA
"9951",95,NA
"9952",97,NA
"9953",92,NA
"9954",27,33
"9955",92,NA
"9956",99,NA
"9957",92,NA
"9958",92,NA
"9959",97,NA
"9960",93,NA
"9961",97,NA
"9962",82,NA
"9963",97,NA
"9964",102,NA
"9965",100,NA
"9966",102,NA
"9967",96,NA
"9968",103,NA
"9969",98,NA
"9970",97,NA
"9971",99,NA
"9972",97,NA
"9973",97,NA
"9974",3,13
"9975",95,NA
"9976",95,NA
"9977",99,NA
"9978",96,NA
"9979",92,NA
"9980",103,NA
"9981",92,NA
"9982",93,NA
"9983",97,NA
"9984",97,NA
"9985",92,NA
"9986",97,NA
"9987",97,NA
"9988",92,NA
"9989",103,NA
"9990",102,NA
"9991",92,NA
"9992",78,89
"9993",97,NA
"9994",92,NA
"9995",96,NA
"9996",98,NA
"9997",96,NA
"9998",102,NA
"9999",89,NA
"10000",28,35
"10001",92,NA
"10002",102,NA
"10003",11,19
"10004",70,79
"10005",99,NA
"10006",97,NA
"10007",99,NA
"10008",96,NA
"10009",102,NA
"10010",92,NA
"10011",98,NA
"10012",102,NA
"10013",98,NA
"10014",99,NA
"10015",99,NA
"10016",95,NA
"10017",99,NA
"10018",95,NA
"10019",95,NA
"10020",92,NA
"10021",102,NA
"10022",103,NA
"10023",85,98
"10024",97,NA
"10025",102,NA
"10026",102,NA
"10027",77,91
"10028",95,NA
"10029",99,NA
"10030",93,NA
"10031",104,NA
"10032",95,NA
"10033",95,NA
"10034",95,NA
"10035",95,NA
"10036",95,NA
"10037",102,NA
"10038",103,NA
"10039",92,NA
"10040",95,NA
"10041",96,NA
"10042",99,NA
"10043",96,NA
"10044",93,NA
"10045",96,NA
"10046",13,27
"10047",102,NA
"10048",95,NA
"10049",92,NA
"10050",95,NA
"10051",99,NA
"10052",92,NA
"10053",98,NA
"10054",67,71
"10055",99,NA
"10056",95,NA
"10057",92,NA
"10058",102,NA
"10059",102,NA
"10060",95,NA
"10061",98,NA
"10062",95,NA
"10063",96,NA
"10064",97,NA
"10065",102,NA
"10066",89,NA
"10067",97,NA
"10068",92,NA
"10069",99,NA
"10070",97,NA
"10071",98,NA
"10072",97,NA
"10073",18,26
"10074",18,32
"10075",97,NA
"10076",98,NA
"10077",98,NA
"10078",99,NA
"10079",99,NA
"10080",3,11
"10081",95,NA
"10082",96,NA
"10083",98,NA
"10084",19,28
"10085",95,NA
"10086",97,NA
"10087",102,NA
"10088",102,NA
"10089",96,NA
"10090",97,NA
"10091",95,NA
"10092",89,NA
"10093",98,NA
"10094",92,NA
"10095",96,NA
"10096",NA,5
"10097",99,NA
"10098",28,39
"10099",95,NA
"10100",92,NA
"10101",93,NA
"10102",NA,20
"10103",35,48
"10104",97,NA
"10105",98,NA
"10106",96,NA
"10107",98,NA
"10108",96,NA
"10109",99,NA
"10110",97,NA
"10111",97,NA
"10112",95,NA
"10113",96,NA
"10114",97,NA
"10115",102,NA
"10116",103,NA
"10117",99,NA
"10118",95,NA
"10119",95,NA
"10120",98,NA
"10121",27,33
"10122",85,NA
"10123",97,NA
"10124",103,NA
"10125",40,49
"10126",103,NA
"10127",12,18
"10128",93,NA
"10129",96,NA
"10130",89,NA
"10131",98,NA
"10132",97,NA
"10133",98,NA
"10134",99,NA
"10135",91,99
"10136",97,NA
"10137",96,NA
"10138",11,21
"10139",97,NA
"10140",93,NA
"10141",13,18
"10142",8,12
"10143",93,NA
"10144",102,NA
"10145",76,84
"10146",8,14
"10147",88,NA
"10148",95,NA
"10149",96,NA
"10150",95,NA
"10151",96,NA
"10152",99,NA
"10153",97,NA
"10154",98,NA
"10155",92,NA
"10156",99,NA
"10157",97,NA
"10158",98,NA
"10159",103,NA
"10160",92,NA
"10161",96,NA
"10162",96,NA
"10163",96,NA
"10164",97,NA
"10165",98,NA
"10166",98,NA
"10167",96,NA
"10168",97,NA
"10169",96,NA
"10170",102,NA
"10171",96,NA
"10172",103,NA
"10173",92,NA
"10174",99,NA
"10175",99,NA
"10176",99,NA
"10177",98,NA
"10178",96,NA
"10179",98,NA
"10180",98,NA
"10181",81,89
"10182",95,NA
"10183",19,26
"10184",96,NA
"10185",95,NA
"10186",100,NA
"10187",95,NA
"10188",96,NA
"10189",97,NA
"10190",98,NA
"10191",96,NA
"10192",92,104
"10193",96,NA
"10194",97,NA
"10195",103,NA
"10196",3,13
"10197",96,NA
"10198",102,NA
"10199",18,26
"10200",98,NA
"10201",98,NA
"10202",76,88
"10203",102,NA
"10204",92,NA
"10205",92,NA
"10206",97,NA
"10207",102,NA
"10208",97,NA
"10209",91,97
"10210",99,NA
"10211",97,NA
"10212",95,NA
"10213",NA,9
"10214",98,NA
"10215",91,95
"10216",96,NA
"10217",97,NA
"10218",98,NA
"10219",96,NA
"10220",97,NA
"10221",84,102
"10222",102,NA
"10223",92,NA
"10224",98,NA
"10225",95,NA
"10226",103,NA
"10227",96,NA
"10228",62,74
"10229",97,NA
"10230",NA,2
"10231",14,18
"10232",82,NA
"10233",93,NA
"10234",99,NA
"10235",95,NA
"10236",92,NA
"10237",98,NA
"10238",98,NA
"10239",95,NA
"10240",99,NA
"10241",75,82
"10242",103,NA
"10243",92,NA
"10244",19,26
"10245",96,NA
"10246",11,18
"10247",57,63
"10248",92,NA
"10249",92,NA
"10250",95,NA
"10251",103,NA
"10252",99,NA
"10253",14,18
"10254",96,NA
"10255",92,NA
"10256",103,NA
"10257",93,NA
"10258",14,26
"10259",95,NA
"10260",98,NA
"10261",92,NA
"10262",9,11
"10263",98,NA
"10264",7,13
"10265",18,32
"10266",96,NA
"10267",102,NA
"10268",99,NA
"10269",14,21
"10270",92,NA
"10271",92,NA
"10272",92,NA
"10273",97,NA
"10274",98,NA
"10275",3,11
"10276",97,NA
"10277",98,NA
"10278",96,NA
"10279",95,NA
"10280",98,NA
"10281",95,NA
"10282",98,NA
"10283",14,18
"10284",97,NA
"10285",98,NA
"10286",97,NA
"10287",97,NA
"10288",92,NA
"10289",99,NA
"10290",99,NA
"10291",97,NA
"10292",88,97
"10293",99,NA
"10294",95,NA
"10295",102,NA
"10296",97,NA
"10297",97,NA
"10298",14,21
"10299",95,NA
"10300",92,NA
"10301",98,NA
"10302",96,NA
"10303",96,NA
"10304",98,NA
"10305",99,NA
"10306",92,NA
"10307",99,NA
"10308",99,NA
"10309",1,20
"10310",91,95
"10311",95,NA
"10312",92,NA
"10313",95,NA
"10314",95,NA
"10315",95,NA
"10316",11,19
"10317",103,NA
"10318",102,NA
"10319",97,NA
"10320",99,NA
"10321",92,NA
"10322",92,NA
"10323",97,NA
"10324",92,NA
"10325",98,NA
"10326",98,NA
"10327",99,NA
"10328",98,NA
"10329",98,NA
"10330",96,NA
"10331",98,NA
"10332",98,NA
"10333",81,NA
"10334",97,NA
"10335",92,NA
"10336",95,NA
"10337",95,NA
"10338",99,NA
"10339",95,NA
"10340",96,NA
"10341",98,NA
"10342",84,97
"10343",39,47
"10344",95,NA
"10345",100,NA
"10346",96,NA
"10347",5,11
"10348",92,NA
"10349",13,18
"10350",97,NA
"10351",99,NA
"10352",97,NA
"10353",97,NA
"10354",92,NA
"10355",12,27
"10356",95,NA
"10357",98,NA
"10358",102,NA
"10359",92,NA
"10360",92,NA
"10361",99,NA
"10362",96,NA
"10363",97,NA
"10364",97,NA
"10365",102,NA
"10366",102,NA
"10367",103,NA
"10368",99,NA
"10369",97,NA
"10370",88,95
"10371",77,91
"10372",92,NA
"10373",96,NA
"10374",3,12
"10375",99,NA
"10376",98,NA
"10377",96,NA
"10378",96,NA
"10379",97,NA
"10380",13,20
"10381",92,NA
"10382",98,NA
"10383",96,NA
"10384",96,NA
"10385",95,NA
"10386",95,NA
"10387",102,NA
"10388",96,NA
"10389",103,NA
"10390",99,NA
"10391",97,NA
"10392",2,20
"10393",92,NA
"10394",103,NA
"10395",99,NA
"10396",21,26
"10397",103,NA
"10398",92,NA
"10399",99,NA
"10400",99,NA
"10401",95,NA
"10402",98,NA
"10403",98,NA
"10404",92,NA
"10405",95,NA
"10406",99,NA
"10407",42,49
"10408",98,NA
"10409",92,NA
"10410",3,13
"10411",96,NA
"10412",97,NA
"10413",103,NA
"10414",102,NA
"10415",NA,3
"10416",103,NA
"10417",18,28
"10418",98,NA
"10419",99,NA
"10420",97,NA
"10421",98,NA
"10422",1,14
"10423",95,NA
"10424",98,NA
"10425",98,NA
"10426",11,18
"10427",84,95
"10428",97,NA
"10429",83,NA
"10430",98,NA
"10431",92,NA
"10432",95,NA
"10433",98,NA
"10434",92,NA
"10435",98,NA
"10436",93,NA
"10437",95,NA
"10438",97,NA
"10439",100,NA
"10440",81,88
"10441",95,NA
"10442",100,NA
"10443",95,NA
"10444",95,NA
"10445",88,99
"10446",98,NA
"10447",96,NA
"10448",11,18
"10449",102,NA
"10450",103,NA
"10451",99,NA
"10452",95,NA
"10453",95,NA
"10454",98,NA
"10455",NA,7
"10456",103,NA
"10457",33,55
"10458",95,NA
"10459",9,12
"10460",95,NA
"10461",95,NA
"10462",92,NA
"10463",98,NA
"10464",92,NA
"10465",99,NA
"10466",97,NA
"10467",10,11
"10468",95,NA
"10469",5,13
"10470",95,NA
"10471",97,NA
"10472",99,NA
"10473",95,NA
"10474",96,NA
"10475",97,NA
"10476",103,NA
"10477",95,NA
"10478",98,NA
"10479",102,NA
"10480",84,96
"10481",97,NA
"10482",92,NA
"10483",100,NA
"10484",91,95
"10485",95,NA
"10486",102,NA
"10487",97,NA
"10488",98,NA
"10489",96,NA
"10490",103,NA
"10491",97,NA
"10492",97,NA
"10493",NA,9
"10494",102,NA
"10495",99,NA
"10496",99,NA
"10497",95,NA
"10498",102,NA
"10499",98,NA
"10500",97,NA
"10501",92,NA
"10502",100,NA
"10503",96,NA
"10504",97,NA
"10505",68,82
"10506",102,NA
"10507",102,NA
"10508",33,47
"10509",4,14
"10510",6,18
"10511",99,NA
"10512",96,NA
"10513",NA,19
"10514",99,NA
"10515",95,NA
"10516",92,NA
"10517",99,NA
"10518",95,NA
"10519",93,NA
"10520",95,NA
"10521",97,NA
"10522",19,26
"10523",98,NA
"10524",95,NA
"10525",96,NA
"10526",95,NA
"10527",97,NA
"10528",99,NA
"10529",92,NA
"10530",92,NA
"10531",102,NA
"10532",92,NA
"10533",11,20
"10534",92,NA
"10535",93,NA
"10536",102,NA
"10537",96,NA
"10538",95,NA
"10539",93,NA
"10540",97,NA
"10541",NA,6
"10542",98,NA
"10543",102,NA
"10544",95,NA
"10545",102,NA
"10546",96,NA
"10547",96,NA
"10548",97,NA
"10549",76,NA
"10550",92,NA
"10551",99,NA
"10552",75,81
"10553",103,NA
"10554",97,NA
"10555",103,NA
"10556",97,NA
"10557",97,NA
"10558",102,NA
"10559",102,NA
"10560",96,NA
"10561",103,NA
"10562",102,NA
"10563",102,NA
"10564",99,NA
"10565",79,89
"10566",97,NA
"10567",2,11
"10568",97,NA
"10569",95,NA
"10570",96,NA
"10571",103,NA
"10572",92,NA
"10573",95,NA
"10574",102,NA
"10575",96,NA
"10576",99,NA
"10577",102,NA
"10578",98,NA
"10579",102,NA
"10580",99,NA
"10581",95,NA
"10582",92,NA
"10583",96,NA
"10584",81,91
"10585",95,NA
"10586",85,NA
"10587",95,NA
"10588",3,14
"10589",97,NA
"10590",95,NA
"10591",84,96
"10592",95,NA
"10593",99,NA
"10594",103,NA
"10595",103,NA
"10596",97,NA
"10597",98,NA
"10598",92,NA
"10599",96,NA
"10600",92,NA
"10601",NA,2
"10602",96,NA
"10603",NA,5
"10604",97,NA
"10605",11,19
"10606",95,NA
"10607",98,NA
"10608",97,NA
"10609",98,NA
"10610",95,NA
"10611",97,NA
"10612",89,96
"10613",99,NA
"10614",99,NA
"10615",92,NA
"10616",NA,2
"10617",33,41
"10618",95,NA
"10619",95,NA
"10620",99,NA
"10621",13,21
"10622",97,NA
"10623",97,NA
"10624",102,NA
"10625",99,NA
"10626",102,NA
"10627",96,NA
"10628",99,NA
"10629",98,NA
"10630",97,NA
"10631",92,NA
"10632",96,NA
"10633",97,NA
"10634",99,NA
"10635",95,NA
"10636",102,NA
"10637",69,85
"10638",18,26
"10639",102,NA
"10640",97,NA
"10641",96,NA
"10642",96,NA
"10643",92,NA
"10644",99,NA
"10645",99,NA
"10646",102,NA
"10647",95,NA
"10648",NA,12
"10649",81,89
"10650",98,NA
"10651",97,NA
"10652",99,NA
"10653",97,NA
"10654",95,NA
"10655",99,NA
"10656",99,NA
"10657",88,NA
"10658",95,NA
"10659",97,NA
"10660",97,NA
"10661",92,NA
"10662",95,NA
"10663",99,NA
"10664",98,NA
"10665",99,NA
"10666",92,NA
"10667",82,88
"10668",6,13
"10669",97,NA
"10670",98,NA
"10671",100,NA
"10672",92,NA
"10673",102,NA
"10674",92,NA
"10675",98,NA
"10676",56,61
"10677",96,NA
"10678",7,11
"10679",92,NA
"10680",95,NA
"10681",95,NA
"10682",97,NA
"10683",95,NA
"10684",96,NA
"10685",97,NA
"10686",11,20
"10687",88,NA
"10688",96,NA
"10689",96,NA
"10690",99,NA
"10691",97,NA
"10692",96,NA
"10693",92,NA
"10694",99,NA
"10695",99,NA
"10696",103,NA
"10697",99,NA
"10698",98,NA
"10699",92,NA
"10700",77,84
"10701",92,NA
"10702",102,NA
"10703",10,12
"10704",96,NA
"10705",98,NA
"10706",92,NA
"10707",12,21
"10708",103,NA
"10709",99,NA
"10710",96,NA
"10711",6,12
"10712",102,NA
"10713",95,NA
"10714",95,NA
"10715",96,NA
"10716",13,19
"10717",97,NA
"10718",95,NA
"10719",95,NA
"10720",99,NA
"10721",92,NA
"10722",93,NA
"10723",102,NA
"10724",78,97
"10725",81,88
"10726",102,NA
"10727",4,13
"10728",98,NA
"10729",47,49
"10730",92,NA
"10731",96,NA
"10732",98,NA
"10733",99,NA
"10734",83,89
"10735",11,19
"10736",95,NA
"10737",99,NA
"10738",78,89
"10739",96,NA
"10740",96,NA
"10741",102,NA
"10742",67,75
"10743",103,NA
"10744",NA,8
"10745",97,NA
"10746",99,NA
"10747",34,42
"10748",97,NA
"10749",19,26
"10750",99,NA
"10751",92,NA
"10752",98,NA
"10753",95,NA
"10754",96,NA
"10755",97,NA
"10756",95,NA
"10757",103,NA
"10758",93,NA
"10759",97,NA
"10760",97,NA
"10761",99,NA
"10762",92,NA
"10763",98,NA
"10764",95,NA
"10765",103,NA
"10766",98,NA
"10767",96,NA
"10768",97,NA
"10769",98,NA
"10770",96,NA
"10771",103,NA
"10772",91,93
"10773",96,NA
"10774",95,NA
"10775",14,18
"10776",32,36
"10777",92,NA
"10778",103,NA
"10779",99,NA
"10780",103,NA
"10781",98,NA
"10782",92,NA
"10783",55,58
"10784",95,NA
"10785",96,NA
"10786",34,42
"10787",96,NA
"10788",96,NA
"10789",95,NA
"10790",102,NA
"10791",92,NA
"10792",98,NA
"10793",92,NA
"10794",32,39
"10795",100,NA
"10796",95,NA
"10797",88,NA
"10798",96,NA
"10799",102,NA
"10800",18,32
"10801",102,NA
"10802",96,NA
"10803",102,NA
"10804",77,96
"10805",95,NA
"10806",96,NA
"10807",96,NA
"10808",103,NA
"10809",98,NA
"10810",92,NA
"10811",92,NA
"10812",98,NA
"10813",82,88
"10814",102,NA
"10815",102,NA
"10816",97,NA
"10817",97,NA
"10818",85,NA
"10819",96,NA
"10820",102,NA
"10821",99,NA
"10822",99,NA
"10823",92,NA
"10824",100,NA
"10825",99,NA
"10826",68,91
"10827",103,NA
"10828",26,46
"10829",95,NA
"10830",100,NA
"10831",97,NA
"10832",98,NA
"10833",97,NA
"10834",102,NA
"10835",96,NA
"10836",97,NA
"10837",77,NA
"10838",102,NA
"10839",100,NA
"10840",92,NA
"10841",92,NA
"10842",96,NA
"10843",84,92
"10844",13,18
"10845",85,93
"10846",81,91
"10847",97,NA
"10848",7,13
"10849",96,NA
"10850",92,NA
"10851",100,NA
"10852",99,NA
"10853",93,NA
"10854",98,NA
"10855",81,91
"10856",96,NA
"10857",95,NA
"10858",54,71
"10859",93,NA
"10860",95,NA
"10861",92,NA
"10862",97,NA
"10863",104,NA
"10864",96,NA
"10865",102,NA
"10866",11,21
"10867",97,NA
"10868",95,NA
"10869",97,NA
"10870",96,NA
"10871",93,NA
"10872",27,46
"10873",46,53
"10874",100,NA
"10875",97,NA
"10876",102,NA
"10877",98,NA
"10878",95,NA
"10879",98,NA
"10880",92,NA
"10881",92,NA
"10882",97,NA
"10883",103,NA
"10884",92,NA
"10885",95,NA
"10886",95,NA
"10887",97,NA
"10888",11,18
"10889",99,NA
"10890",92,NA
"10891",97,NA
"10892",95,NA
"10893",97,NA
"10894",98,NA
"10895",92,NA
"10896",103,NA
"10897",98,NA
"10898",98,NA
"10899",89,92
"10900",97,NA
"10901",96,NA
"10902",97,NA
"10903",97,NA
"10904",99,NA
"10905",8,14
"10906",96,NA
"10907",97,NA
"10908",88,96
"10909",92,NA
"10910",92,NA
"10911",97,NA
"10912",74,82
"10913",96,NA
"10914",92,NA
"10915",103,NA
"10916",102,NA
"10917",96,NA
"10918",103,NA
"10919",95,NA
"10920",97,NA
"10921",9,14
"10922",97,NA
"10923",102,NA
"10924",97,NA
"10925",99,NA
"10926",99,NA
"10927",102,NA
"10928",95,NA
"10929",103,NA
"10930",102,NA
"10931",NA,3
"10932",95,NA
"10933",89,95
"10934",96,NA
"10935",99,NA
"10936",102,NA
"10937",102,NA
"10938",14,19
"10939",20,28
"10940",99,NA
"10941",98,NA
"10942",95,NA
"10943",96,NA
"10944",98,NA
"10945",99,NA
"10946",97,NA
"10947",92,NA
"10948",97,NA
"10949",98,NA
"10950",97,NA
"10951",99,NA
"10952",95,NA
"10953",13,21
"10954",103,NA
"10955",11,19
"10956",102,NA
"10957",99,NA
"10958",96,NA
"10959",95,NA
"10960",96,NA
"10961",96,NA
"10962",103,NA
"10963",NA,9
"10964",95,NA
"10965",92,NA
"10966",97,NA
"10967",100,NA
"10968",95,NA
"10969",7,18
"10970",81,89
"10971",96,NA
"10972",103,NA
"10973",99,NA
"10974",92,NA
"10975",96,NA
"10976",92,NA
"10977",92,NA
"10978",99,NA
"10979",95,NA
"10980",96,NA
"10981",98,NA
"10982",97,NA
"10983",92,NA
"10984",98,NA
"10985",95,NA
"10986",88,99
"10987",97,NA
"10988",95,NA
"10989",98,NA
"10990",99,NA
"10991",92,NA
"10992",92,NA
"10993",8,13
"10994",102,NA
"10995",98,NA
"10996",92,NA
"10997",98,NA
"10998",99,NA
"10999",97,NA
"11000",89,95
"11001",96,NA
"11002",96,NA
"11003",98,NA
"11004",96,NA
"11005",97,NA
"11006",95,NA
"11007",20,26
"11008",95,NA
"11009",42,50
"11010",99,NA
"11011",92,NA
"11012",9,13
"11013",95,NA
"11014",96,NA
"11015",92,NA
"11016",NA,11
"11017",95,NA
"11018",95,NA
"11019",97,NA
"11020",99,NA
"11021",95,NA
"11022",13,18
"11023",99,NA
"11024",92,NA
"11025",6,12
"11026",96,NA
"11027",97,NA
"11028",102,NA
"11029",102,NA
"11030",92,NA
"11031",98,NA
"11032",95,NA
"11033",95,NA
"11034",95,NA
"11035",97,NA
"11036",92,NA
"11037",93,NA
"11038",97,NA
"11039",99,NA
"11040",97,NA
"11041",103,NA
"11042",75,82
"11043",96,NA
"11044",98,NA
"11045",96,NA
"11046",92,NA
"11047",96,NA
"11048",98,NA
"11049",92,NA
"11050",99,NA
"11051",95,NA
"11052",96,NA
"11053",95,NA
"11054",95,NA
"11055",96,NA
"11056",97,NA
"11057",98,NA
"11058",95,NA
"11059",11,20
"11060",97,NA
"11061",85,96
"11062",99,NA
"11063",102,NA
"11064",98,NA
"11065",97,NA
"11066",7,14
"11067",98,NA
"11068",95,NA
"11069",11,20
"11070",4,19
"11071",97,103
"11072",97,NA
"11073",99,NA
"11074",92,NA
"11075",12,19
"11076",95,NA
"11077",103,NA
"11078",97,NA
"11079",95,NA
"11080",103,NA
"11081",98,NA
"11082",98,NA
"11083",95,NA
"11084",98,NA
"11085",95,NA
"11086",99,NA
"11087",98,NA
"11088",98,NA
"11089",103,NA
"11090",99,NA
"11091",102,NA
"11092",97,NA
"11093",103,NA
"11094",98,NA
"11095",99,NA
"11096",98,NA
"11097",92,NA
"11098",NA,3
"11099",102,NA
"11100",102,NA
"11101",102,NA
"11102",96,NA
"11103",92,NA
"11104",99,NA
"11105",95,NA
"11106",92,NA
"11107",NA,2
"11108",3,13
"11109",95,NA
"11110",98,NA
"11111",98,NA
"11112",99,NA
"11113",89,NA
"11114",95,NA
"11115",92,NA
"11116",99,NA
"11117",93,NA
"11118",96,NA
"11119",96,NA
"11120",82,88
"11121",97,NA
"11122",97,NA
"11123",102,NA
"11124",103,NA
"11125",95,NA
"11126",96,NA
"11127",97,NA
"11128",92,NA
"11129",99,NA
"11130",96,NA
"11131",97,NA
"11132",96,NA
"11133",102,NA
"11134",102,NA
"11135",99,NA
"11136",96,NA
"11137",89,98
"11138",82,NA
"11139",99,NA
"11140",13,27
"11141",97,NA
"11142",92,NA
"11143",97,NA
"11144",96,NA
"11145",103,NA
"11146",100,NA
"11147",99,NA
"11148",97,NA
"11149",95,NA
"11150",92,NA
"11151",97,NA
"11152",102,NA
"11153",96,NA
"11154",97,NA
"11155",93,NA
"11156",99,NA
"11157",98,NA
"11158",103,NA
"11159",92,NA
"11160",96,NA
"11161",96,NA
"11162",92,NA
"11163",96,NA
"11164",95,NA
"11165",96,NA
"11166",89,99
"11167",77,91
"11168",92,NA
"11169",97,NA
"11170",97,NA
"11171",98,NA
"11172",96,NA
"11173",95,NA
